NAME,Fees,Students,Geo Point,Geo Shape,ADDRESS,CITY,STATE,POPULATION,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,TOT_EMP
ADVANCED WELDING INSTITUTE,33334.56171284635,12876.308080808081,"44.455879786000025, -73.13943653599995","{""coordinates"":[-73.13943653599995,44.455879786000025],""type"":""Point""}",2 GREEN TREE DR SUITE 3,SOUTH BURLINGTON,VT,79.0,44.455879786000025,-73.13943653599995,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,66.0,66.0,2.0,-999.0,13.0
ADVANTAGE CAREER INSTITUTE,33334.56171284635,12876.308080808081,"40.279075, -74.049694","{""coordinates"":[-74.049694,40.279075],""type"":""Point""}",2 MERIDIAN ROAD,EATONTOWN,NJ,90.0,40.279075,-74.049694,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,10.0,67.0,77.0,2.0,-999.0,13.0
ADVANTAGE TECHNICAL COLLEGE,33334.56171284635,12876.308080808081,"18.42804895200004, -66.49308397799996","{""coordinates"":[-66.49308397799996,18.42804895200004],""type"":""Point""}",3 RAMOS VELEZ ST,MANATI,PR,540.0,18.42804895200004,-66.49308397799996,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,512.0,512.0,2.0,-999.0,28.0
ADVANTAGE TECHNICAL COLLEGE,33334.56171284635,12876.308080808081,"18.454692, -66.081082","{""coordinates"":[-66.081082,18.454692],""type"":""Point""}",PONCE DE LEON AVENUE #818,SAN JUAN,PR,529.0,18.454692,-66.081082,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,486.0,486.0,2.0,-999.0,43.0
ADVANTAGE TECHNICAL COLLEGE-AGUADILLA,33334.56171284635,12876.308080808081,"18.43306956500004, -67.15438546399997","{""coordinates"":[-67.15438546399997,18.43306956500004],""type"":""Point""}",#7 JOSE DE JESUS ESTEVEZ STREET,AGUADILLA,PR,183.0,18.43306956500004,-67.15438546399997,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,169.0,169.0,2.0,-999.0,14.0
ADVENTHEALTH UNIVERSITY,33334.56171284635,12876.308080808081,"28.576141693000068, -81.36768715399995","{""coordinates"":[-81.36768715399995,28.576141693000068],""type"":""Point""}",671 WINYAH DRIVE,ORLANDO,FL,2259.0,28.576141693000068,-81.36768715399995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1032.0,770.0,1802.0,1.0,174.0,457.0
AESTHETIC SCIENCE INSTITUTE,33334.56171284635,12876.308080808081,"42.761904, -73.794885","{""coordinates"":[-73.794885,42.761904],""type"":""Point""}",922 TROY-SCHENECTADY ROAD,LATHAM,NY,90.0,42.761904,-73.794885,611511.0,COSMETOLOGY AND BARBER SCHOOLS,66.0,13.0,79.0,2.0,-999.0,11.0
AGNES SCOTT COLLEGE,33334.56171284635,12876.308080808081,"33.76929104100003, -84.29542844799994","{""coordinates"":[-84.29542844799994,33.76929104100003],""type"":""Point""}",141 E. COLLEGE AVE.,DECATUR,GA,1468.0,33.76929104100003,-84.29542844799994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",57.0,1023.0,1080.0,1.0,857.0,388.0
AI MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,33334.56171284635,12876.308080808081,"25.79000764500006, -80.18839024699997","{""coordinates"":[-80.18839024699997,25.79000764500006],""type"":""Point""}","1501 BISCAYNE BOULEVARD, SUITE 100",MIAMI,FL,1074.0,25.79000764500006,-80.18839024699997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",310.0,624.0,934.0,2.0,-999.0,140.0
AIKEN SCHOOL OF COSMETOLOGY AND BARBERING,33334.56171284635,12876.308080808081,"33.55954466800006, -81.71728049099994","{""coordinates"":[-81.71728049099994,33.55954466800006],""type"":""Point""}",225 RICHLAND AVE EAST,AIKEN,SC,85.0,33.55954466800006,-81.71728049099994,611511.0,COSMETOLOGY AND BARBER SCHOOLS,22.0,52.0,74.0,2.0,-999.0,11.0
AIKEN TECHNICAL COLLEGE,33334.56171284635,12876.308080808081,"33.53383308100007, -81.84166625799998","{""coordinates"":[-81.84166625799998,33.53383308100007],""type"":""Point""}",2276 JEFFERSON DAVIS HIGHWAY,GRANITEVILLE,SC,2202.0,33.53383308100007,-81.84166625799998,611210.0,JUNIOR COLLEGES,1317.0,608.0,1925.0,2.0,-999.0,277.0
AIMS COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"40.409036944000036, -104.76433489399994","{""coordinates"":[-104.76433489399994,40.409036944000036],""type"":""Point""}",5401 W. 20TH ST.,GREELEY,CO,6798.0,40.40903694400004,-104.76433489399994,611210.0,JUNIOR COLLEGES,4274.0,1707.0,5981.0,2.0,-999.0,817.0
AIR FORCE INSTITUTE OF TECHNOLOGY-GRADUATE SCHOOL OF ENGINEERING & MANAGEMENT,33334.56171284635,12876.308080808081,"39.78288209800007, -84.08256414599998","{""coordinates"":[-84.08256414599998,39.78288209800007],""type"":""Point""}",2950 HOBSON WAY,WRIGHT-PATTERSON AFB,OH,1129.0,39.78288209800007,-84.08256414599998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",574.0,555.0,1129.0,2.0,-999.0,-999.0
ALABAMA A & M UNIVERSITY,33334.56171284635,12876.308080808081,"34.783368, -86.568502","{""coordinates"":[-86.568502,34.783368],""type"":""Point""}",4900 MERIDIAN STREET,NORMAL,AL,6895.0,34.783368,-86.568502,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",728.0,5249.0,5977.0,1.0,3220.0,918.0
ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE,33334.56171284635,12876.308080808081,"31.206294, -85.340805","{""coordinates"":[-85.340805,31.206294],""type"":""Point""}",445 HEALTH SCIENCES BOULEVARD,DOTHAN,AL,809.0,31.206294,-85.340805,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,705.0,705.0,2.0,-999.0,104.0
ALABAMA SCHOOL OF NAIL TECHNOLOGY & COSMETOLOGY,33334.56171284635,12876.308080808081,"31.50997, -87.893386","{""coordinates"":[-87.893386,31.50997],""type"":""Point""}",202 COMMERCE STREET,JACKSON,AL,30.0,31.50997,-87.893386,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,25.0,25.0,2.0,-999.0,5.0
ALABAMA STATE COLLEGE OF BARBER STYLING,33334.56171284635,12876.308080808081,"33.643522, -86.81053","{""coordinates"":[-86.81053,33.643522],""type"":""Point""}",753 MAIN STREET,GARDENDALE,AL,8.0,33.643522,-86.81053,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,6.0,6.0,2.0,-999.0,2.0
ALABAMA STATE UNIVERSITY,33334.56171284635,12876.308080808081,"32.36431681800008, -86.29567689199996","{""coordinates"":[-86.29567689199996,32.36431681800008],""type"":""Point""}",915 S JACKSON STREET,MONTGOMERY,AL,4991.0,32.36431681800008,-86.29567689199996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",465.0,3607.0,4072.0,1.0,2079.0,919.0
ALAMANCE COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"36.066683, -79.357657","{""coordinates"":[-79.357657,36.066683],""type"":""Point""}",1247 JIMMIE KERR ROAD,GRAHAM,NC,4699.0,36.066683,-79.357657,611210.0,JUNIOR COLLEGES,2685.0,1352.0,4037.0,2.0,-999.0,662.0
ALAMO CITY BARBER COLLEGE,33334.56171284635,12876.308080808081,"29.527169359000027, -98.63949783099997","{""coordinates"":[-98.63949783099997,29.527169359000027],""type"":""Point""}",8910 BANDERA ROAD SUITE 209,SAN ANTONIO,TX,156.0,29.527169359000027,-98.63949783099996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,20.0,123.0,143.0,2.0,-999.0,13.0
ALAMO COMMUNITY COLLEGE DISTRICT CENTRAL OFFICE,33334.56171284635,12876.308080808081,"29.427016631000072, -98.50250413499998","{""coordinates"":[-98.50250413499998,29.427016631000072],""type"":""Point""}",2222 N. ALAMO ST.,SAN ANTONIO,TX,645.0,29.427016631000072,-98.50250413499998,611710.0,EDUCATIONAL SUPPORT SERVICES,-999.0,-999.0,-999.0,-2.0,-999.0,645.0
ALASKA BIBLE COLLEGE,33334.56171284635,12876.308080808081,"61.59859611300004, -149.11180237399998","{""coordinates"":[-149.11180237399998,61.59859611300004],""type"":""Point""}",248 E ELMWOOD AVE,PALMER,AK,59.0,61.59859611300004,-149.11180237399998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",12.0,28.0,40.0,1.0,20.0,19.0
ALASKA CAREER COLLEGE,33334.56171284635,12876.308080808081,"61.18144327400006, -149.85695363899998","{""coordinates"":[-149.85695363899998,61.18144327400006],""type"":""Point""}",1415 E TUDOR ROAD,ANCHORAGE,AK,464.0,61.18144327400006,-149.85695363899998,611210.0,JUNIOR COLLEGES,-999.0,412.0,412.0,2.0,-999.0,52.0
ALASKA CHRISTIAN COLLEGE,33334.56171284635,12876.308080808081,"60.49045917800004, -151.13600548699998","{""coordinates"":[-151.13600548699998,60.49045917800004],""type"":""Point""}",35109 ROYAL PLACE,SOLDOTNA,AK,162.0,60.49045917800004,-151.13600548699998,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,8.0,85.0,93.0,1.0,106.0,69.0
ALASKA PACIFIC UNIVERSITY,33334.56171284635,12876.308080808081,"61.19123518300006, -149.80424188299997","{""coordinates"":[-149.80424188299997,61.19123518300006],""type"":""Point""}",4101 UNIVERSITY DR,ANCHORAGE,AK,662.0,61.19123518300006,-149.80424188299995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",200.0,293.0,493.0,1.0,98.0,169.0
ALASKA VOCATIONAL TECHNICAL CENTER,33334.56171284635,12876.308080808081,"60.111047, -149.44423","{""coordinates"":[-149.44423,60.111047],""type"":""Point""}",PO BOX 889,SEWARD,AK,250.0,60.111047,-149.44423,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,125.0,60.0,185.0,1.0,164.0,65.0
ALBANY BOCES-ADULT PRACTICAL NURSING PROGRAM,33334.56171284635,12876.308080808081,"42.73719466000006, -73.82333051899997","{""coordinates"":[-73.82333051899997,42.73719466000006],""type"":""Point""}",900 WATERVLIET SHAKER RD,ALBANY,NY,189.0,42.73719466000006,-73.82333051899997,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,161.0,161.0,2.0,-999.0,28.0
ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,33334.56171284635,12876.308080808081,"42.65191570400003, -73.77860735899998","{""coordinates"":[-73.77860735899998,42.65191570400003],""type"":""Point""}",106 NEW SCOTLAND AVENUE,ALBANY,NY,1450.0,42.65191570400003,-73.77860735899998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",3.0,1115.0,1118.0,1.0,750.0,332.0
ALBANY LAW SCHOOL,33334.56171284635,12876.308080808081,"42.65136879100004, -73.77716385099995","{""coordinates"":[-73.77716385099995,42.65136879100004],""type"":""Point""}",80 NEW SCOTLAND AVENUE,ALBANY,NY,711.0,42.65136879100004,-73.77716385099995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",57.0,509.0,566.0,2.0,-999.0,145.0
ALBANY MEDICAL COLLEGE,33334.56171284635,12876.308080808081,"42.653971614000056, -73.77738808099997","{""coordinates"":[-73.77738808099997,42.653971614000056],""type"":""Point""}",47 NEW SCOTLAND AVE,ALBANY,NY,3103.0,42.653971614000056,-73.77738808099997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,835.0,835.0,2.0,-999.0,2268.0
ALBANY STATE UNIVERSITY,33334.56171284635,12876.308080808081,"31.57189472700003, -84.14339338699995","{""coordinates"":[-84.14339338699995,31.57189472700003],""type"":""Point""}",504 COLLEGE DRIVE,ALBANY,GA,7260.0,31.57189472700003,-84.14339338699995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2071.0,4438.0,6509.0,1.0,2339.0,751.0
ALBANY TECHNICAL COLLEGE,33334.56171284635,12876.308080808081,"31.554340410000066, -84.17428387899997","{""coordinates"":[-84.17428387899997,31.554340410000066],""type"":""Point""}",1704 SOUTH SLAPPEY BOULEVARD,ALBANY,GA,3436.0,31.554340410000066,-84.17428387899997,611210.0,JUNIOR COLLEGES,1891.0,1131.0,3022.0,2.0,-999.0,414.0
ALBERT EINSTEIN COLLEGE OF MEDICINE,33334.56171284635,12876.308080808081,"40.852847, -73.846327","{""coordinates"":[-73.846327,40.852847],""type"":""Point""}",1300 MORRIS PARK AVENUE,BRONX,NY,2990.0,40.852847,-73.846327,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",9.0,1039.0,1048.0,1.0,980.0,1942.0
ALBERTUS MAGNUS COLLEGE,33334.56171284635,12876.308080808081,"41.331608868000046, -72.92267052099999","{""coordinates"":[-72.92267052099999,41.331608868000046],""type"":""Point""}",700 PROSPECT ST,NEW HAVEN,CT,1730.0,41.331608868000046,-72.92267052099999,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",239.0,1145.0,1384.0,1.0,352.0,346.0
ALBION COLLEGE,33334.56171284635,12876.308080808081,"42.24460261300004, -84.74608846099994","{""coordinates"":[-84.74608846099994,42.24460261300004],""type"":""Point""}",611 E PORTER ST,ALBION,MI,2005.0,42.24460261300004,-84.74608846099994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",14.0,1492.0,1506.0,1.0,1727.0,499.0
ALBIZU UNIVERSITY-MIAMI,33334.56171284635,12876.308080808081,"25.795161982000025, -80.35500229399997","{""coordinates"":[-80.35500229399997,25.795161982000025],""type"":""Point""}",2173 N.W. 99TH AVENUE,MIAMI,FL,973.0,25.795161982000025,-80.35500229399997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",238.0,564.0,802.0,2.0,-999.0,171.0
ALBIZU UNIVERSITY-SAN JUAN,33334.56171284635,12876.308080808081,"18.466573, -66.113908","{""coordinates"":[-66.113908,18.466573],""type"":""Point""}","151 TANCA ST, CORNER SAN FRANCISCO ST, OLD SAN JUAN",SAN JUAN,PR,2760.0,18.466573,-66.113908,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",324.0,2020.0,2344.0,2.0,-999.0,416.0
ALBRIGHT COLLEGE,33334.56171284635,12876.308080808081,"40.361336668000035, -75.90974779799996","{""coordinates"":[-75.90974779799996,40.361336668000035],""type"":""Point""}",1621 N. 13TH ST.,READING,PA,2016.0,40.36133666800004,-75.90974779799996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",101.0,1483.0,1584.0,1.0,1212.0,432.0
ALCORN STATE UNIVERSITY,33334.56171284635,12876.308080808081,"31.87721559700003, -91.14285424599996","{""coordinates"":[-91.14285424599996,31.87721559700003],""type"":""Point""}",1000 ASU DR STE 359,ALCORN STATE,MS,3934.0,31.87721559700003,-91.14285424599996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",722.0,2508.0,3230.0,1.0,2067.0,704.0
ALDER GRADUATE SCHOOL OF EDUCATION,33334.56171284635,12876.308080808081,"37.486269341000025, -122.23924271799996","{""coordinates"":[-122.23924271799996,37.486269341000025],""type"":""Point""}",2946 BROADWAY,REDWOOD CITY,CA,283.0,37.486269341000025,-122.23924271799996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",5.0,190.0,195.0,2.0,-999.0,88.0
ALDERSON BROADDUS UNIVERSITY,33334.56171284635,12876.308080808081,"39.157571061000056, -80.04934593299998","{""coordinates"":[-80.04934593299998,39.157571061000056],""type"":""Point""}",101 COLLEGE HILL DRIVE,PHILIPPI,WV,1097.0,39.157571061000056,-80.04934593299998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",54.0,809.0,863.0,1.0,1027.0,234.0
ALEXANDER ACADEMY,33334.56171284635,12876.308080808081,"42.587705, -71.769406","{""coordinates"":[-71.769406,42.587705],""type"":""Point""}",55 MASSACHUSETTS AVENUE,LUNENBURG,MA,63.0,42.587705,-71.769406,611511.0,COSMETOLOGY AND BARBER SCHOOLS,34.0,14.0,48.0,2.0,-999.0,15.0
ALEXANDER PAUL INSTITUTE OF HAIR DESIGN,33334.56171284635,12876.308080808081,"35.604962441000055, -77.37169622099998","{""coordinates"":[-77.37169622099998,35.604962441000055],""type"":""Point""}",1011 CHARLES BLVD STE A,GREENVILLE,NC,54.0,35.604962441000055,-77.37169622099998,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,46.0,46.0,2.0,-999.0,8.0
ALEXANDRIA SCHOOL OF SCIENTIFIC THERAPEUTICS,33334.56171284635,12876.308080808081,"40.255640491000065, -85.67418496699997","{""coordinates"":[-85.67418496699997,40.255640491000065],""type"":""Point""}",809 S HARRISON ST,ALEXANDRIA,IN,35.0,40.25564049100007,-85.67418496699997,611210.0,JUNIOR COLLEGES,-999.0,17.0,17.0,1.0,8.0,18.0
ALEXANDRIA TECHNICAL & COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"45.87291786000003, -95.37246415899995","{""coordinates"":[-95.37246415899995,45.87291786000003],""type"":""Point""}",1601 JEFFERSON STREEET,ALEXANDRIA,MN,2733.0,45.87291786000003,-95.37246415899996,611210.0,JUNIOR COLLEGES,1473.0,1076.0,2549.0,2.0,-999.0,184.0
ALFRED UNIVERSITY,33334.56171284635,12876.308080808081,"42.25328866700005, -77.78753969999997","{""coordinates"":[-77.78753969999997,42.25328866700005],""type"":""Point""}",ONE SAXON DRIVE,ALFRED,NY,2776.0,42.25328866700005,-77.7875397,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",506.0,1681.0,2187.0,1.0,1486.0,589.0
ALHAMBRA BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"34.09391604500007, -118.12904065199996","{""coordinates"":[-118.12904065199996,34.09391604500007],""type"":""Point""}",200 W MAIN ST,ALHAMBRA,CA,61.0,34.09391604500007,-118.12904065199996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,46.0,46.0,2.0,-999.0,15.0
ALHAMBRA MEDICAL UNIVERSITY,33334.56171284635,12876.308080808081,"34.08023, -118.148671","{""coordinates"":[-118.148671,34.08023],""type"":""Point""}",2215 W. MISSION ROAD,ALHAMBRA,CA,206.0,34.08023,-118.148671,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",52.0,102.0,154.0,2.0,-999.0,52.0
ALICE LLOYD COLLEGE,33334.56171284635,12876.308080808081,"37.33582939200005, -82.87402579599996","{""coordinates"":[-82.87402579599996,37.33582939200005],""type"":""Point""}",100 PURPOSE RD,PIPPA PASSES,KY,683.0,37.33582939200005,-82.87402579599996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",4.0,565.0,569.0,1.0,550.0,114.0
ALL BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"35.021354839000026, -114.60095502399997","{""coordinates"":[-114.60095502399997,35.021354839000026],""type"":""Point""}",2350 MIRACLE MILE RD UNIT 316,BULLHEAD CITY,AZ,13.0,35.021354839000026,-114.60095502399996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,11.0,11.0,2.0,-999.0,2.0
ALL BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"34.496283, -114.337955","{""coordinates"":[-114.337955,34.496283],""type"":""Point""}",2060 W. ACOMA BOULEVARD,LAKE HAVASU CITY,AZ,11.0,34.496283,-114.337955,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,8.0,8.0,2.0,-999.0,3.0
ALL BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"35.23977160000004, -114.02715517399997","{""coordinates"":[-114.02715517399997,35.23977160000004],""type"":""Point""}",2153 EAST GORDON DRIVE,KINGMAN,AZ,30.0,35.2397716,-114.02715517399996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,28.0,28.0,2.0,-999.0,2.0
ALL-STATE CAREER SCHOOL,33334.56171284635,12876.308080808081,"39.866040833000056, -75.30300992099995","{""coordinates"":[-75.30300992099995,39.866040833000056],""type"":""Point""}",50 WEST POWHATTAN AVENUE,ESSINGTON,PA,927.0,39.866040833000056,-75.30300992099995,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,834.0,834.0,2.0,-999.0,93.0
ALL-STATE CAREER SCHOOL-PITTSBURGH,33334.56171284635,12876.308080808081,"40.358492, -79.93713","{""coordinates"":[-79.93713,40.358492],""type"":""Point""}",1200 LEBANON ROAD,WEST MIFFLIN,PA,427.0,40.358492,-79.93713,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,388.0,388.0,2.0,-999.0,39.0
ALL-STATE CAREER-BALTIMORE,33334.56171284635,12876.308080808081,"39.264663821000056, -76.54494197399998","{""coordinates"":[-76.54494197399998,39.264663821000056],""type"":""Point""}",2200 BROENING HWY STE 160,BALTIMORE,MD,592.0,39.264663821000056,-76.54494197399998,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,525.0,525.0,2.0,-999.0,67.0
ALLAN HANCOCK COLLEGE,33334.56171284635,12876.308080808081,"34.942988401000036, -120.42111430399996","{""coordinates"":[-120.42111430399996,34.942988401000036],""type"":""Point""}",800 SOUTH COLLEGE DRIVE,SANTA MARIA,CA,11085.0,34.94298840100004,-120.42111430399996,611210.0,JUNIOR COLLEGES,7310.0,2938.0,10248.0,2.0,-999.0,837.0
ALLEGANY COLLEGE OF MARYLAND,33334.56171284635,12876.308080808081,"39.65265763900004, -78.72976636299995","{""coordinates"":[-78.72976636299995,39.65265763900004],""type"":""Point""}",12401 WILLOWBROOK RD SE,CUMBERLAND,MD,2992.0,39.65265763900004,-78.72976636299995,611210.0,JUNIOR COLLEGES,1652.0,871.0,2523.0,1.0,232.0,469.0
ALLEGHENY COLLEGE,33334.56171284635,12876.308080808081,"41.64726820300007, -80.14576551","{""coordinates"":[-80.14576551,41.64726820300007],""type"":""Point""}",520 N MAIN ST,MEADVILLE,PA,2143.0,41.64726820300007,-80.14576551,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",67.0,1600.0,1667.0,1.0,1793.0,476.0
ALLEGHENY WESLEYAN COLLEGE,33334.56171284635,12876.308080808081,"40.86722018700004, -80.86123177199994","{""coordinates"":[-80.86123177199994,40.86722018700004],""type"":""Point""}",2161 WOODSDALE RD,SALEM,OH,108.0,40.86722018700004,-80.86123177199994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",19.0,48.0,67.0,1.0,76.0,41.0
ALLEN COLLEGE,33334.56171284635,12876.308080808081,"42.530084387000045, -92.34014834999994","{""coordinates"":[-92.34014834999994,42.530084387000045],""type"":""Point""}",1990 HEATH ST,WATERLOO,IA,797.0,42.530084387000045,-92.34014834999994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",177.0,501.0,678.0,2.0,-999.0,119.0
ALLEN COUNTY COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"37.93805032500006, -95.39635264899994","{""coordinates"":[-95.39635264899994,37.93805032500006],""type"":""Point""}",1801 N COTTONWOOD,IOLA,KS,2329.0,37.93805032500006,-95.39635264899994,611210.0,JUNIOR COLLEGES,1156.0,957.0,2113.0,1.0,264.0,216.0
ALLEN SCHOOL-BROOKLYN,33334.56171284635,12876.308080808081,"40.69379715600007, -73.99146082599998","{""coordinates"":[-73.99146082599998,40.69379715600007],""type"":""Point""}",188 MONTAGUE STREET,BROOKLYN,NY,215.0,40.69379715600007,-73.99146082599998,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,184.0,184.0,2.0,-999.0,31.0
ALLEN SCHOOL-JAMAICA,33334.56171284635,12876.308080808081,"40.704694, -73.796295","{""coordinates"":[-73.796295,40.704694],""type"":""Point""}",163-18 JAMAICA AVENUE,JAMAICA,NY,133.0,40.704694,-73.796295,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,91.0,91.0,2.0,-999.0,42.0
ALLEN SCHOOL-PHOENIX,33334.56171284635,12876.308080808081,"33.629635120000046, -112.11743008299999","{""coordinates"":[-112.11743008299999,33.629635120000046],""type"":""Point""}","15650 NORTH BLACK CANYON HIGHWAY, B210",PHOENIX,AZ,45.0,33.629635120000046,-112.117430083,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,24.0,24.0,2.0,-999.0,21.0
